Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
10,1,0.526184219237073,0.014631032943725586
10,1,0.5177577882996,0.015060186386108398
10,1,0.6634636304682319,0.014945745468139648
10,1,0.715376056815346,0.01729416847229004
10,1,0.6813497992136174,0.01617884635925293
10,1,0.7086493009304716,0.016604900360107422
10,1,0.6324955744292833,0.014468669891357422
10,1,0.6341604778736153,0.016000032424926758
10,1,0.7232657852817386,0.019256114959716797
10,1,0.6398707527066274,0.01623678207397461
10,1,0.5843924259205705,0.01551198959350586
10,1,0.59716129686858,0.016993999481201172
10,1,0.6911805057505076,0.015527963638305664
10,1,0.6644851759634358,0.01721787452697754
10,1,0.711579762785421,0.014784097671508789
10,1,0.684929592208125,0.015687227249145508
10,1,0.7073999524711531,0.015785932540893555
10,1,0.5706710887806149,0.016410112380981445
10,1,0.696283704353533,0.015159845352172852
10,1,0.6788500705438831,0.014592885971069336
10,1,0.693392404720325,0.019496917724609375
10,1,0.6717928822674226,0.015187978744506836
1,2,0.0,0.004495143890380859
1,2,0.0,0.0044291019439697266
1,2,0.0,0.0044498443603515625
1,2,0.0,0.0053348541259765625
1,2,0.0,0.005146026611328125
1,2,0.0,0.004898786544799805
1,2,0.0,0.004518985748291016
1,2,0.0,0.004548072814941406
1,2,0.0,0.004492044448852539
1,2,0.0,0.004884958267211914
1,2,0.0,0.0056378841400146484
1,2,0.0,0.0047528743743896484
1,2,0.0,0.0043909549713134766
1,2,0.0,0.0045318603515625
1,2,0.0,0.004678964614868164
1,2,0.0,0.005295753479003906
1,2,0.0,0.00555109977722168
1,2,0.0,0.005124092102050781
1,2,0.0,0.0044689178466796875
1,2,0.0,0.004896879196166992
1,2,0.0,0.006055116653442383
1,2,0.0,0.004875659942626953
1,2,0.0,0.004573822021484375
1,2,0.0,0.004636049270629883
1,2,0.0,0.004486083984375
1,2,0.0,0.0056498050689697266
1,2,0.0,0.004909038543701172
1,2,0.0,0.004604816436767578
1,2,0.0,0.004745960235595703
1,2,0.0,0.005685091018676758
2,2,0.20076393334271825,0.007845163345336914
2,2,0.0,0.010685920715332031
2,2,0.0,0.007791757583618164
2,2,0.0,0.010863780975341797
2,2,0.0,0.009587287902832031
2,2,0.1605375291418001,0.009274959564208984
2,2,0.0,0.005892753601074219
2,2,0.0,0.0059893131256103516
2,2,0.0,0.007776975631713867
2,2,0.0,0.007739067077636719
2,2,0.0,0.009651899337768555
2,2,0.0,0.011593818664550781
2,2,0.0,0.008159875869750977
2,2,0.0,0.010149240493774414
2,2,0.2688786121717763,0.00758814811706543
2,2,0.0,0.010389089584350586
2,2,0.0,0.0054399967193603516
2,2,0.0,0.00564885139465332
2,2,0.0,0.0054569244384765625
2,2,0.0,0.005865812301635742
2,2,0.0,0.010357141494750977
2,2,0.0,0.007812738418579102
2,2,0.011599761814353515,0.007645845413208008
2,2,0.0,0.0060999393463134766
2,2,0.20798181307126723,0.008742094039916992
2,2,0.0,0.005490779876708984
2,2,0.0,0.007762908935546875
2,2,0.0,0.021054983139038086
2,2,0.0,0.00870203971862793
2,2,0.3298782540312574,0.00746917724609375
3,2,0.3209633374288967,0.01241922378540039
3,2,0.0,0.009768962860107422
3,2,0.39333390952819663,0.012276887893676758
3,2,0.2539401873198988,0.02824997901916504
3,2,0.0,0.01011514663696289
3,2,0.08359174410125664,0.013168096542358398
3,2,0.3360529552484666,0.014183759689331055
3,2,0.3114805646878559,0.030050039291381836
3,2,0.34528631842606355,0.02701592445373535
3,2,0.3107074634530578,0.015376091003417969
3,2,0.3927706154358442,0.013965845108032227
3,2,0.0,0.01214909553527832
3,2,0.26106822423899495,0.012373924255371094
3,2,0.277264457035595,0.012153863906860352
3,2,0.020684881091885432,0.013000965118408203
3,2,0.22195199377645042,0.011938810348510742
3,2,0.20296813206845538,0.011729240417480469
3,2,0.0,0.010078191757202148
3,2,0.0,0.011287212371826172
3,2,0.20686155318285193,0.011353731155395508
3,2,0.24993350013710047,0.012871742248535156
3,2,0.13092813296069805,0.010948896408081055
3,2,0.17470886498106575,0.011551618576049805
3,2,0.10060693581681296,0.011424779891967773
3,2,0.015151401760715888,0.012691974639892578
3,2,0.17296449204200703,0.012161731719970703
3,2,0.3773225473273495,0.01250600814819336
3,2,0.0,0.011187076568603516
3,2,0.2520625568847378,0.011909008026123047
3,2,0.11295106888356998,0.014232158660888672
4,2,0.2981738352006158,0.01261591911315918
4,2,0.3551065070914593,0.015154123306274414
4,2,0.4491504677117909,0.013051033020019531
4,2,0.43978189321414296,0.01323080062866211
4,2,0.2882941517456463,0.012295246124267578
4,2,0.1326180281100061,0.012473106384277344
4,2,0.35744135199035815,0.014918327331542969
4,2,0.42493103914887914,0.02357196807861328
4,2,0.4175441663424988,0.023916006088256836
4,2,0.3282282992364711,0.02446913719177246
4,2,0.4479853848443781,0.02109217643737793
4,2,0.29909781437261196,0.024097681045532227
4,2,0.3807115527186963,0.021297931671142578
4,2,0.3276455471254015,0.017210721969604492
4,2,0.426420010444185,0.030623912811279297
4,2,0.4090943624234028,0.01804518699645996
4,2,0.2979081078768199,0.014494180679321289
4,2,0.20209337726139964,0.014274120330810547
4,2,0.4046942379904449,0.016423940658569336
4,2,0.434882533803004,0.014119863510131836
4,2,0.48333645008503867,0.012357950210571289
4,2,0.41797305060879164,0.013315916061401367
4,2,0.3534702014291988,0.0139617919921875
4,2,0.3185801667549286,0.012334823608398438
4,2,0.28020016685298366,0.022955894470214844
4,2,0.3211057922798466,0.014410018920898438
4,2,0.3352089228466293,0.0143890380859375
4,2,0.5456435174845622,0.013009786605834961
4,2,0.3726027983113504,0.016455888748168945
4,2,0.41135409847107074,0.013059854507446289
5,2,0.5025106916167873,0.015884876251220703
5,2,0.37420180898788824,0.013892173767089844
5,2,0.42107689472913973,0.015208005905151367
5,2,0.3708704217680548,0.01459813117980957
5,2,0.39104661688935866,0.016283750534057617
5,2,0.516706368090227,0.02083897590637207
5,2,0.4094536775234428,0.01674818992614746
5,2,0.45167642114648593,0.021670103073120117
5,2,0.45404845731832305,0.015725135803222656
5,2,0.4634409552382005,0.01499795913696289
5,2,0.39573995358577874,0.014809846878051758
5,2,0.4692602711421102,0.014637947082519531
5,2,0.39504077212258737,0.01825404167175293
5,2,0.4078902371396537,0.017680883407592773
5,2,0.38454046604905007,0.016574382781982422
5,2,0.4686498482758537,0.01594710350036621
5,2,0.4228421056613992,0.014689207077026367
5,2,0.3756497430776828,0.016527175903320312
5,2,0.3968055017184307,0.019295930862426758
5,2,0.3237462152403425,0.017862319946289062
5,2,0.4035962929378347,0.016890764236450195
5,2,0.4704040622855545,0.016813993453979492
5,2,0.36135325393326373,0.015312910079956055
5,2,0.383895287851272,0.019918203353881836
5,2,0.4187174615676648,0.0157470703125
5,2,0.541077191712908,0.016174793243408203
5,2,0.3600911343539698,0.016368865966796875
5,2,0.49411660540737,0.016222000122070312
5,2,0.551720050465061,0.015223026275634766
5,2,0.34757514989034793,0.015398025512695312
6,2,0.4476825591065125,0.016562938690185547
6,2,0.44484818238891555,0.01638007164001465
6,2,0.570092575259391,0.019726991653442383
6,2,0.43852303667167736,0.01534724235534668
6,2,0.3795347219746675,0.016704082489013672
6,2,0.5058424289834582,0.014812946319580078
6,2,0.43886831708003915,0.020061016082763672
6,2,0.4195367978048186,0.014256715774536133
6,2,0.389006307272886,0.02013707160949707
6,2,0.5429409128358439,0.01534271240234375
6,2,0.5051872005281044,0.015272855758666992
6,2,0.45559981451328385,0.01644277572631836
6,2,0.47635353008806874,0.013853311538696289
6,2,0.4188602722568905,0.016868114471435547
6,2,0.35679104836065917,0.016699790954589844
6,2,0.44356094672003343,0.017513036727905273
6,2,0.46543538088014297,0.013436079025268555
6,2,0.3950271120351615,0.02908015251159668
6,2,0.46837770920688415,0.01433706283569336
6,2,0.4521339791750934,0.02440667152404785
6,2,0.49022661306332094,0.013916969299316406
6,2,0.49951059331735176,0.01499176025390625
6,2,0.3726337936675109,0.016538143157958984
6,2,0.43179111611896653,0.018316030502319336
6,2,0.3324898896943519,0.014794111251831055
6,2,0.4558271598528269,0.014474153518676758
6,2,0.45963905232686164,0.01468515396118164
6,2,0.4387696928168093,0.014331340789794922
6,2,0.43932459316188316,0.014981985092163086
6,2,0.39476585040432843,0.0193789005279541
7,2,0.4096380443691265,0.01673293113708496
7,2,0.5104848466765259,0.02444291114807129
7,2,0.45261559251205596,0.014486074447631836
7,2,0.5121234433510851,0.015542984008789062
7,2,0.42501498233643964,0.018086910247802734
7,2,0.4104488345668079,0.01662278175354004
7,2,0.4409785055386862,0.022505998611450195
7,2,0.43465753480210745,0.027950763702392578
7,2,0.43881664119723207,0.017969846725463867
7,2,0.4148701966974407,0.02895379066467285
7,2,0.45958606997930307,0.0174562931060791
7,2,0.4468854254018192,0.016508817672729492
7,2,0.42034418151097075,0.02377486228942871
7,2,0.42985164797533615,0.015362024307250977
7,2,0.4821036237517424,0.016138076782226562
7,2,0.5075238061406641,0.01622295379638672
7,2,0.5122147984796741,0.016395092010498047
7,2,0.4484008447164058,0.019215822219848633
7,2,0.48675532107874214,0.014500856399536133
7,2,0.551292963698529,0.01576399803161621
7,2,0.3822985339115653,0.017052173614501953
7,2,0.4508667062347137,0.01788496971130371
7,2,0.46040312233667785,0.019987106323242188
7,2,0.524680168333603,0.01609492301940918
7,2,0.5060879879070772,0.015797138214111328
7,2,0.4610284137904299,0.0281369686126709
7,2,0.44274966030177215,0.01599884033203125
7,2,0.4235377510188736,0.020570755004882812
7,2,0.5162945466723198,0.018906116485595703
7,2,0.4304571284662489,0.01936793327331543
8,2,0.46943457412564615,0.018742084503173828
8,2,0.4558666870199466,0.0176849365234375
8,2,0.43611485045986786,0.01721024513244629
8,2,0.4955835706783749,0.016917943954467773
8,2,0.4421498271317462,0.017322063446044922
8,2,0.4533458266231627,0.016995906829833984
8,2,0.5674057879136284,0.0227510929107666
8,2,0.5016202024747929,0.018502235412597656
8,2,0.40045747698771295,0.017082929611206055
8,2,0.5060387985519462,0.017221927642822266
8,2,0.5301755813046093,0.01927781105041504
8,2,0.44359889324878893,0.02578902244567871
8,2,0.46164247274457115,0.018260955810546875
8,2,0.4443248754325073,0.016729116439819336
8,2,0.4065751253877318,0.020793914794921875
8,2,0.49909335696431767,0.019271135330200195
8,2,0.41140600487510515,0.021819114685058594
8,2,0.4763535676334695,0.017206192016601562
8,2,0.45436644132402093,0.01597881317138672
8,2,0.4552327880735447,0.017993927001953125
8,2,0.45412030049709423,0.016651153564453125
8,2,0.4724159906973472,0.01745891571044922
8,2,0.43513467288581864,0.017200708389282227
8,2,0.46726304674838776,0.018599987030029297
8,2,0.44802051083557437,0.0161440372467041
8,2,0.4099860245261571,0.01597905158996582
8,2,0.4583597977920782,0.024035930633544922
8,2,0.45018359385383655,0.017540693283081055
8,2,0.4806841609718949,0.029716968536376953
8,2,0.4739461675737364,0.017972946166992188
9,2,0.48699230334517807,0.02856302261352539
9,2,0.5200269877881583,0.01857614517211914
9,2,0.536746610784112,0.02396702766418457
9,2,0.4506506896100922,0.018838882446289062
9,2,0.49659887955339493,0.015602827072143555
9,2,0.4646627173400337,0.018915176391601562
9,2,0.47570741498969893,0.01751112937927246
9,2,0.46060406564054984,0.018815994262695312
9,2,0.5012073789734155,0.037529945373535156
9,2,0.474219893011176,0.028129100799560547
9,2,0.4319036224715507,0.0186769962310791
9,2,0.5057256505936387,0.017675161361694336
9,2,0.5028545762239099,0.01982402801513672
9,2,0.47961927412258903,0.01646113395690918
9,2,0.45914046811197184,0.0177609920501709
9,2,0.48466370733408226,0.025333881378173828
9,2,0.4714828152616263,0.027695178985595703
9,2,0.48054110073656553,0.041039228439331055
9,2,0.495477886413163,0.019233226776123047
9,2,0.42566833810068516,0.022432804107666016
9,2,0.5397317989769972,0.01901698112487793
9,2,0.4509136609810905,0.024217844009399414
9,2,0.6038828593617623,0.01779317855834961
9,2,0.5200693779895307,0.02322101593017578
9,2,0.4957012785713955,0.017462968826293945
9,2,0.44645791233607157,0.019607067108154297
9,2,0.5270436486023613,0.03521609306335449
9,2,0.5179017097125532,0.018610000610351562
9,2,0.42527931160603244,0.029734134674072266
9,2,0.5699370366376447,0.027685880661010742
10,2,0.5306749484018255,0.02014327049255371
10,2,0.5038646951593897,0.018080711364746094
10,2,0.5077768286669553,0.0195920467376709
10,2,0.4931292477809791,0.03395795822143555
10,2,0.5029920850841236,0.028304100036621094
10,2,0.49914653249423135,0.022593975067138672
10,2,0.4984284830697362,0.021464109420776367
10,2,0.4630869762198786,0.0412900447845459
10,2,0.5637487964149153,0.024334192276000977
10,2,0.4428116868535289,0.018507003784179688
10,2,0.5237830187559467,0.020481109619140625
10,2,0.5513914001728439,0.02095508575439453
10,2,0.4779350276050969,0.01951003074645996
10,2,0.5016393121992169,0.023426055908203125
10,2,0.552289366632373,0.020210981369018555
10,2,0.4842732793918942,0.02213883399963379
10,2,0.4809557788353916,0.019234895706176758
10,2,0.468573561381008,0.026538848876953125
10,2,0.5166710746574177,0.02082085609436035
10,2,0.49706714397299395,0.021696090698242188
10,2,0.4792167113550986,0.020629167556762695
10,2,0.46609120384543806,0.021313190460205078
10,2,0.45580387406021583,0.019631147384643555
10,2,0.46501839960292923,0.0222628116607666
10,2,0.45493731652436803,0.01992321014404297
10,2,0.4960316978884546,0.020579099655151367
10,2,0.5508346710723,0.01870894432067871
10,2,0.4603508266346919,0.022176027297973633
10,2,0.5142583657586522,0.021091938018798828
10,2,0.48865364460201965,0.02367115020751953
1,3,0.0,0.005101919174194336
1,3,0.0,0.004962921142578125
1,3,0.0,0.005109071731567383
1,3,0.0,0.005177021026611328
1,3,0.0,0.005133867263793945
1,3,0.0,0.005566120147705078
1,3,0.0,0.00475311279296875
1,3,0.0,0.004771232604980469
1,3,0.0,0.004450798034667969
1,3,0.0,0.0046999454498291016
1,3,0.0,0.0053098201751708984
1,3,0.0,0.005424976348876953
1,3,0.0,0.005571126937866211
1,3,0.0,0.004719257354736328
1,3,0.0,0.004535675048828125
1,3,0.0,0.004745960235595703
1,3,0.0,0.00536799430847168
1,3,0.0,0.005245208740234375
1,3,0.0,0.005116939544677734
1,3,0.0,0.0046710968017578125
1,3,0.0,0.004685163497924805
1,3,0.0,0.0060901641845703125
1,3,0.0,0.004839897155761719
1,3,0.0,0.004642009735107422
1,3,0.0,0.004616975784301758
1,3,0.0,0.004718780517578125
1,3,0.0,0.005506992340087891
1,3,0.0,0.004995107650756836
1,3,0.0,0.0044460296630859375
1,3,0.0,0.004971981048583984
2,3,0.0,0.008555889129638672
2,3,0.0,0.008079767227172852
2,3,0.0,0.011043071746826172
2,3,0.0,0.008088827133178711
2,3,0.0,0.01177978515625
2,3,0.0,0.007894754409790039
2,3,0.0,0.012135982513427734
2,3,0.0,0.008117914199829102
2,3,0.0,0.01029515266418457
2,3,0.0,0.007651090621948242
2,3,0.0,0.010447978973388672
2,3,0.0,0.006330966949462891
2,3,0.0,0.009596824645996094
2,3,0.0,0.007607936859130859
2,3,0.0,0.006043910980224609
2,3,0.0,0.007398843765258789
2,3,0.0,0.0056879520416259766
2,3,0.0,0.007930755615234375
2,3,0.0,0.007690906524658203
2,3,0.0,0.0073201656341552734
2,3,0.0,0.005412101745605469
2,3,0.0,0.0059032440185546875
2,3,0.0,0.00779271125793457
2,3,0.0,0.007521152496337891
2,3,0.0,0.005604743957519531
2,3,0.05295915994691924,0.011420965194702148
2,3,0.0,0.00890970230102539
2,3,0.0,0.011256933212280273
2,3,0.0,0.007238149642944336
2,3,0.0,0.0077779293060302734
3,3,0.10603770843293682,0.023173093795776367
3,3,0.0,0.01269674301147461
3,3,0.0,0.012171030044555664
3,3,0.06328080532932631,0.013564825057983398
3,3,0.0,0.00980687141418457
3,3,0.21301797038227102,0.011891841888427734
3,3,0.0,0.010303020477294922
3,3,0.0,0.009476184844970703
3,3,0.01535189194981973,0.013295173645019531
3,3,0.0,0.00931692123413086
