,Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
2954,19.0,5.0,0.3846674624594931,0.18250012397766113
2955,19.0,5.0,0.3712034482762476,0.23339295387268066
2956,19.0,5.0,0.3865394202398589,0.12359118461608887
2957,19.0,5.0,0.3635734799728809,0.12923693656921387
2958,19.0,5.0,0.4015244474781782,0.36099910736083984
2959,19.0,5.0,0.3490297069917149,0.48224616050720215
2960,19.0,5.0,0.3478608539685325,0.12138509750366211
2961,19.0,5.0,0.39406770079250986,0.13471627235412598
2962,19.0,5.0,0.3743424243191964,0.1750020980834961
2963,19.0,5.0,0.3612070448813879,0.39458799362182617
2964,19.0,5.0,0.39729431192701603,0.12957382202148438
2965,19.0,5.0,0.38190240161686495,0.11351513862609863
2966,19.0,5.0,0.3567007501919391,0.1228952407836914
2967,19.0,5.0,0.4136210789424084,0.14635801315307617
2968,19.0,5.0,0.3769005119832811,0.20798206329345703
2969,19.0,5.0,0.3638951844807636,0.24634003639221191
2970,20.0,5.0,0.41688245645658706,0.18567585945129395
2971,20.0,5.0,0.3629643165917485,0.2932860851287842
2972,20.0,5.0,0.38386787021546864,0.1928713321685791
2973,20.0,5.0,0.3589581018924283,0.1732499599456787
2974,20.0,5.0,0.35913594591215053,0.2020871639251709
2975,20.0,5.0,0.40816100171177205,0.25000429153442383
2976,20.0,5.0,0.38973890109003184,0.14166712760925293
2977,20.0,5.0,0.37782762139382825,0.18947505950927734
2978,20.0,5.0,0.3925602579421783,0.2797410488128662
2979,20.0,5.0,0.3591945538792961,0.13713502883911133
2980,20.0,5.0,0.3788322834304476,0.12757396697998047
2981,20.0,5.0,0.35440650725307066,0.12209510803222656
2982,20.0,5.0,0.39600845892694136,0.1199038028717041
2983,20.0,5.0,0.39620284493145935,0.14934420585632324
2984,20.0,5.0,0.38674065875427427,0.20860600471496582
2985,20.0,5.0,0.41081146873824753,0.16528820991516113
2986,20.0,5.0,0.33960298230517894,0.15350914001464844
2987,20.0,5.0,0.3695288480079498,0.44026803970336914
2988,20.0,5.0,0.39438656528388966,0.22655391693115234
2989,20.0,5.0,0.3633910556930584,0.17168784141540527
2990,20.0,5.0,0.37909796864096956,0.1292109489440918
2991,20.0,5.0,0.3610390919861435,0.12682890892028809
2992,20.0,5.0,0.4361973844059012,0.19908404350280762
2993,20.0,5.0,0.3972505328781475,0.12347817420959473
2994,20.0,5.0,0.3779114951790993,0.14207983016967773
2995,20.0,5.0,0.3869074023294134,0.3067648410797119
2996,20.0,5.0,0.3747569742512955,0.33716917037963867
2997,20.0,5.0,0.4324628510073689,0.20029687881469727
2998,20.0,5.0,0.36530605053973053,0.1061549186706543
2999,20.0,5.0,0.40239959368947487,0.24998211860656738
3000,1.0,6.0,0.0,0.006190061569213867
3001,1.0,6.0,0.0,0.00628209114074707
3002,1.0,6.0,0.0,0.0054552555084228516
3003,1.0,6.0,0.0,0.005379915237426758
3004,1.0,6.0,0.0,0.004954099655151367
3005,1.0,6.0,0.0,0.004716157913208008
3006,1.0,6.0,0.0,0.005124807357788086
3007,1.0,6.0,0.0,0.005142927169799805
3008,1.0,6.0,0.0,0.0045871734619140625
3009,1.0,6.0,0.0,0.00498199462890625
3010,1.0,6.0,0.0,0.004992961883544922
3011,1.0,6.0,0.0,0.0052449703216552734
3012,1.0,6.0,0.0,0.0056819915771484375
3013,1.0,6.0,0.0,0.005283832550048828
3014,1.0,6.0,0.0,0.00548100471496582
3015,1.0,6.0,0.0,0.004967927932739258
3016,1.0,6.0,0.0,0.0047109127044677734
3017,1.0,6.0,0.0,0.005883216857910156
3018,1.0,6.0,0.0,0.0050847530364990234
3019,1.0,6.0,0.0,0.0048639774322509766
3020,1.0,6.0,0.0,0.004812002182006836
3021,1.0,6.0,0.0,0.004487037658691406
3022,1.0,6.0,0.0,0.008803129196166992
3023,1.0,6.0,0.0,0.00475621223449707
3024,1.0,6.0,0.0,0.005414724349975586
3025,1.0,6.0,0.0,0.004855632781982422
3026,1.0,6.0,0.0,0.004893064498901367
3027,1.0,6.0,0.0,0.006009101867675781
3028,1.0,6.0,0.0,0.0055849552154541016
3029,1.0,6.0,0.0,0.005011796951293945
3030,2.0,6.0,0.0,0.009012222290039062
3031,2.0,6.0,0.0,0.00838780403137207
3032,2.0,6.0,0.0,0.009702920913696289
3033,2.0,6.0,0.0,0.00894784927368164
3034,2.0,6.0,0.0,0.018725156784057617
3035,2.0,6.0,0.0,0.009228706359863281
3036,2.0,6.0,0.0,0.008075714111328125
3037,2.0,6.0,0.0,0.009005069732666016
3038,2.0,6.0,0.0,0.008542060852050781
3039,2.0,6.0,0.0,0.007812738418579102
3040,2.0,6.0,0.0,0.008479833602905273
3041,2.0,6.0,0.0,0.00814199447631836
3042,2.0,6.0,0.0,0.007943868637084961
3043,2.0,6.0,0.0,0.008533000946044922
3044,2.0,6.0,0.0,0.007627010345458984
3045,2.0,6.0,0.0,0.011813163757324219
3046,2.0,6.0,0.0,0.007830142974853516
3047,2.0,6.0,0.0,0.008821964263916016
3048,2.0,6.0,0.0,0.00837397575378418
3049,2.0,6.0,0.0,0.013963699340820312
3050,2.0,6.0,0.0,0.013778924942016602
3051,2.0,6.0,0.0,0.009383201599121094
3052,2.0,6.0,0.0,0.008333921432495117
3053,2.0,6.0,0.0,0.010330915451049805
3054,2.0,6.0,0.0,0.008369922637939453
3055,2.0,6.0,0.0,0.008711814880371094
3056,2.0,6.0,0.0,0.008959054946899414
3057,2.0,6.0,0.0,0.008738994598388672
3058,2.0,6.0,0.0,0.009037971496582031
3059,2.0,6.0,0.0,0.0124359130859375
3060,3.0,6.0,0.0,0.03838205337524414
3061,3.0,6.0,0.0,0.0252530574798584
3062,3.0,6.0,0.0,0.014580965042114258
3063,3.0,6.0,0.0,0.015355110168457031
3064,3.0,6.0,0.0,0.01794290542602539
3065,3.0,6.0,0.0,0.01867508888244629
3066,3.0,6.0,0.0,0.016386032104492188
3067,3.0,6.0,0.0,0.01606011390686035
3068,3.0,6.0,0.0,0.013538122177124023
3069,3.0,6.0,0.0,0.012972831726074219
3070,3.0,6.0,0.0,0.013505935668945312
3071,3.0,6.0,0.0,0.03278613090515137
3072,3.0,6.0,0.0,0.01641988754272461
3073,3.0,6.0,0.0,0.016494035720825195
3074,3.0,6.0,0.04920788755097988,0.017139196395874023
3075,3.0,6.0,0.0,0.013786077499389648
3076,3.0,6.0,0.0,0.010474920272827148
3077,3.0,6.0,0.0,0.011905193328857422
3078,3.0,6.0,0.0,0.012119054794311523
3079,3.0,6.0,0.01695298226516681,0.01755809783935547
3080,3.0,6.0,0.0,0.012816190719604492
3081,3.0,6.0,0.0,0.017899036407470703
3082,3.0,6.0,0.0,0.01140904426574707
3083,3.0,6.0,0.0,0.015527725219726562
3084,3.0,6.0,0.0,0.015141725540161133
3085,3.0,6.0,0.0,0.014615058898925781
3086,3.0,6.0,0.0,0.01677989959716797
3087,3.0,6.0,0.0,0.013676881790161133
3088,3.0,6.0,0.007796847797938667,0.015418767929077148
3089,3.0,6.0,0.0,0.015077829360961914
3090,4.0,6.0,0.043936935166795144,0.022632122039794922
3091,4.0,6.0,0.0,0.015990018844604492
3092,4.0,6.0,0.041352679772647616,0.017751216888427734
3093,4.0,6.0,0.038584917918413536,0.015911102294921875
3094,4.0,6.0,0.013191145942662408,0.01508188247680664
3095,4.0,6.0,0.05180256464277344,0.018062114715576172
3096,4.0,6.0,0.01578337391540044,0.021569013595581055
3097,4.0,6.0,0.0,0.015778064727783203
3098,4.0,6.0,0.0,0.01015019416809082
3099,4.0,6.0,0.06213690981954677,0.01627802848815918
3100,4.0,6.0,0.07487101956587236,0.0221712589263916
3101,4.0,6.0,0.036088778039478436,0.0160520076751709
3102,4.0,6.0,0.04155299942054211,0.02007913589477539
3103,4.0,6.0,0.05645047222221458,0.01572418212890625
3104,4.0,6.0,0.055134060050292505,0.016856670379638672
3105,4.0,6.0,0.02630689415158241,0.017292022705078125
3106,4.0,6.0,0.07693175297386609,0.026800870895385742
3107,4.0,6.0,0.09142944940177058,0.025172948837280273
3108,4.0,6.0,0.010136561778945785,0.016083240509033203
3109,4.0,6.0,0.0,0.01561880111694336
3110,4.0,6.0,0.0,0.015210866928100586
3111,4.0,6.0,0.06495169140925709,0.018481969833374023
3112,4.0,6.0,0.0,0.013972997665405273
3113,4.0,6.0,0.0,0.01728224754333496
3114,4.0,6.0,0.03167212898983496,0.01768779754638672
3115,4.0,6.0,0.052703286139144795,0.017696142196655273
3116,4.0,6.0,0.012192687260242308,0.016202688217163086
3117,4.0,6.0,0.03067320468527851,0.02002096176147461
3118,4.0,6.0,0.06544718147860348,0.02730393409729004
3119,4.0,6.0,0.0,0.019234895706176758
3120,5.0,6.0,0.057843056081460106,0.03792309761047363
3121,5.0,6.0,0.0725409122623884,0.047917842864990234
3122,5.0,6.0,0.018092583387005375,0.02208995819091797
3123,5.0,6.0,0.017918310507529178,0.02515888214111328
3124,5.0,6.0,0.07087805265431776,0.02625107765197754
3125,5.0,6.0,0.010312469630154641,0.018197059631347656
3126,5.0,6.0,0.015182356122903057,0.011853933334350586
3127,5.0,6.0,0.054475267947079326,0.018283843994140625
3128,5.0,6.0,0.06056623937762498,0.016566038131713867
3129,5.0,6.0,0.03369520117504912,0.016538143157958984
3130,5.0,6.0,0.0977853483611584,0.01939105987548828
3131,5.0,6.0,0.07586003076654324,0.01854109764099121
3132,5.0,6.0,0.04840882894775973,0.01894211769104004
3133,5.0,6.0,0.06877863459597772,0.018738269805908203
3134,5.0,6.0,0.0021509657685551686,0.018007755279541016
3135,5.0,6.0,0.05599434151087018,0.027311086654663086
3136,5.0,6.0,0.03649250889936734,0.025433063507080078
3137,5.0,6.0,0.12962012451713936,0.020730972290039062
3138,5.0,6.0,0.0129218892701978,0.02040886878967285
3139,5.0,6.0,0.0539279852556388,0.017966032028198242
3140,5.0,6.0,0.05055445649993309,0.01959395408630371
3141,5.0,6.0,0.020078635391233057,0.020288944244384766
3142,5.0,6.0,0.03594460216428924,0.017394065856933594
3143,5.0,6.0,0.07003362094278959,0.023830652236938477
3144,5.0,6.0,0.017916796010038316,0.021142005920410156
3145,5.0,6.0,0.01825089675628383,0.027936935424804688
3146,5.0,6.0,0.04588028010266801,0.032959938049316406
3147,5.0,6.0,0.04766358973418744,0.04078793525695801
3148,5.0,6.0,0.06441942394021874,0.02150416374206543
3149,5.0,6.0,0.08681186576841343,0.01944875717163086
3150,6.0,6.0,0.024858432648423773,0.023926973342895508
3151,6.0,6.0,0.0801917755759537,0.02392411231994629
3152,6.0,6.0,0.04611803466435782,0.02978515625
3153,6.0,6.0,0.06591780536573108,0.025542259216308594
3154,6.0,6.0,0.07992036382658815,0.01935601234436035
3155,6.0,6.0,0.21675163522980423,0.022381067276000977
3156,6.0,6.0,0.039691105674578786,0.01914691925048828
3157,6.0,6.0,0.03363964544523343,0.019124984741210938
3158,6.0,6.0,0.11393704024574983,0.01919102668762207
3159,6.0,6.0,0.08270808144247699,0.06592488288879395
3160,6.0,6.0,0.07226777254017319,0.021493911743164062
3161,6.0,6.0,0.057378491110652186,0.019259214401245117
3162,6.0,6.0,0.11973852467524265,0.017554044723510742
3163,6.0,6.0,0.0740877685704735,0.024049997329711914
3164,6.0,6.0,0.04613033918179424,0.019381046295166016
3165,6.0,6.0,0.1594915109683073,0.021203994750976562
3166,6.0,6.0,0.11449261138324796,0.020196199417114258
3167,6.0,6.0,0.07196176807997187,0.024068117141723633
3168,6.0,6.0,0.10154992313136493,0.018730878829956055
3169,6.0,6.0,0.06854187345226097,0.021179914474487305
3170,6.0,6.0,0.0,0.011172056198120117
3171,6.0,6.0,0.06447603662875243,0.018502235412597656
3172,6.0,6.0,0.05916640436262205,0.017247915267944336
3173,6.0,6.0,0.1011569470354002,0.01871013641357422
3174,6.0,6.0,0.08401192115498468,0.018568038940429688
3175,6.0,6.0,0.06594193439467258,0.01861572265625
3176,6.0,6.0,0.09636571376407072,0.018333911895751953
3177,6.0,6.0,0.03593904485412419,0.018984079360961914
3178,6.0,6.0,0.1082535641287628,0.01901984214782715
3179,6.0,6.0,0.08173966181015865,0.03338336944580078
3180,7.0,6.0,0.24356697264054786,0.07068800926208496
3181,7.0,6.0,0.21714428847323078,0.02635812759399414
3182,7.0,6.0,0.1973879568592783,0.027530670166015625
3183,7.0,6.0,0.21923969815635508,0.05612921714782715
3184,7.0,6.0,0.23698499377034898,0.04149985313415527
3185,7.0,6.0,0.24685372500135463,0.06654715538024902
3186,7.0,6.0,0.2588574735750926,0.05722808837890625
3187,7.0,6.0,0.25218768110201634,0.061548709869384766
3188,7.0,6.0,0.2228219963834343,0.0514068603515625
3189,7.0,6.0,0.2201122337845649,0.09591293334960938
3190,7.0,6.0,0.25213754049148723,0.06304502487182617
3191,7.0,6.0,0.22026155135172998,0.0465090274810791
3192,7.0,6.0,0.23894488864907612,0.08058381080627441
3193,7.0,6.0,0.22011718194648747,0.03042292594909668
3194,7.0,6.0,0.22104315951884632,0.04572701454162598
3195,7.0,6.0,0.21527780620225553,0.02889108657836914
3196,7.0,6.0,0.2571583199145386,0.05122518539428711
3197,7.0,6.0,0.19752848007853488,0.03711724281311035
3198,7.0,6.0,0.25418260973629736,0.035810232162475586
3199,7.0,6.0,0.24537339173414402,0.02869105339050293
3200,7.0,6.0,0.2576808408298477,0.04685091972351074
3201,7.0,6.0,0.20755013175483622,0.05375528335571289
3202,7.0,6.0,0.21403254463748983,0.09105205535888672
3203,7.0,6.0,0.2382936252333843,0.06039118766784668
3204,7.0,6.0,0.22824391111375306,0.038908958435058594
3205,7.0,6.0,0.1954465027680864,0.027266740798950195
3206,7.0,6.0,0.2193416784034311,0.028065204620361328
3207,7.0,6.0,0.23885020366854282,0.027004241943359375
3208,7.0,6.0,0.2522900889640929,0.11728620529174805
3209,7.0,6.0,0.25292657023816645,0.07172298431396484
3210,8.0,6.0,0.229243404940336,0.0754539966583252
3211,8.0,6.0,0.2798138881621043,0.09256601333618164
3212,8.0,6.0,0.2587863679218989,0.06912398338317871
3213,8.0,6.0,0.24489098489073677,0.0762031078338623
3214,8.0,6.0,0.23435316052423116,0.05698895454406738
3215,8.0,6.0,0.22723793433812536,0.031906843185424805
3216,8.0,6.0,0.2604759773744868,0.08075642585754395
3217,8.0,6.0,0.23146578415626065,0.038681983947753906
3218,8.0,6.0,0.23668853528291037,0.07445502281188965
3219,8.0,6.0,0.22279244795134856,0.05564522743225098
3220,8.0,6.0,0.21672268819065982,0.07766032218933105
3221,8.0,6.0,0.27240856156211224,0.13982915878295898
3222,8.0,6.0,0.2511277385941682,0.05433535575866699
3223,8.0,6.0,0.2518239081264053,0.06459712982177734
3224,8.0,6.0,0.23461744698347556,0.06899309158325195
3225,8.0,6.0,0.21821887683898197,0.028435945510864258
3226,8.0,6.0,0.22925934089740319,0.0706338882446289
3227,8.0,6.0,0.22310989346166193,0.06145882606506348
3228,8.0,6.0,0.23067594162410215,0.06407403945922852
3229,8.0,6.0,0.23487461159727488,0.06630396842956543
3230,8.0,6.0,0.2733459233595809,0.0580439567565918
3231,8.0,6.0,0.2607313192071725,0.1055140495300293
3232,8.0,6.0,0.25120715508545954,0.08253836631774902
3233,8.0,6.0,0.2731457925280654,0.22873306274414062
3234,8.0,6.0,0.23102103457680662,0.057988882064819336
3235,8.0,6.0,0.22810791930395732,0.0684821605682373
3236,8.0,6.0,0.2517503807584405,0.15200090408325195
3237,8.0,6.0,0.22887679607648884,0.09084892272949219
3238,8.0,6.0,0.2563023098321212,0.038751840591430664
3239,8.0,6.0,0.25538620126198913,0.0876152515411377
3240,9.0,6.0,0.25143455645384705,0.21985721588134766
3241,9.0,6.0,0.266613788349888,0.09615707397460938
3242,9.0,6.0,0.2618932551732587,0.10096001625061035
3243,9.0,6.0,0.24658739855614473,0.13271188735961914
3244,9.0,6.0,0.25727765190890606,0.06893301010131836
3245,9.0,6.0,0.2619050407346069,0.04434394836425781
3246,9.0,6.0,0.230752098149553,0.08855915069580078
3247,9.0,6.0,0.2657856225590303,0.13321924209594727
3248,9.0,6.0,0.28544688971719306,0.053488969802856445
3249,9.0,6.0,0.2421965031094121,0.13959717750549316
3250,9.0,6.0,0.2744616084431977,0.08349227905273438
3251,9.0,6.0,0.24999670773297733,0.07642912864685059
3252,9.0,6.0,0.26559309751339016,0.09424686431884766
3253,9.0,6.0,0.24574663728322144,0.13944578170776367
3254,9.0,6.0,0.25326444808658005,0.04145479202270508
3255,9.0,6.0,0.24566023856878816,0.060246944427490234
3256,9.0,6.0,0.24528375425807025,0.09774637222290039
3257,9.0,6.0,0.2756102328052025,0.0905463695526123
3258,9.0,6.0,0.2301697918009896,0.10467910766601562
3259,9.0,6.0,0.24140460247336107,0.044477224349975586
3260,9.0,6.0,0.23861537342833974,0.07439088821411133
3261,9.0,6.0,0.2732191188306534,0.09902691841125488
3262,9.0,6.0,0.23468273683703744,0.05014777183532715
3263,9.0,6.0,0.27478789816794386,0.04967689514160156
3264,9.0,6.0,0.2615035974598186,0.11827778816223145
3265,9.0,6.0,0.2463339352273015,0.07163095474243164
3266,9.0,6.0,0.24597554336162725,0.0691220760345459
3267,9.0,6.0,0.26716357493788284,0.0842130184173584
3268,9.0,6.0,0.24088524777608739,0.06998300552368164
3269,9.0,6.0,0.2505097254777913,0.08788681030273438
3270,10.0,6.0,0.2597615998895185,0.09318709373474121
3271,10.0,6.0,0.25846671862937437,0.08947086334228516
3272,10.0,6.0,0.25046717662606466,0.0917670726776123
3273,10.0,6.0,0.27202686377591406,0.045812129974365234
3274,10.0,6.0,0.2585590660646593,0.11462807655334473
3275,10.0,6.0,0.271298416226612,0.11657309532165527
3276,10.0,6.0,0.2796733157450452,0.1360177993774414
3277,10.0,6.0,0.26447828142845714,0.12034988403320312
3278,10.0,6.0,0.26136857512927975,0.0938880443572998
3279,10.0,6.0,0.29017505834852453,0.14428997039794922
3280,10.0,6.0,0.2550637138360774,0.0953218936920166
3281,10.0,6.0,0.23668962069439342,0.06692886352539062
3282,10.0,6.0,0.2622189782241442,0.14035773277282715
3283,10.0,6.0,0.2815973457877316,0.20717310905456543
3284,10.0,6.0,0.26139063373287397,0.2581329345703125
3285,10.0,6.0,0.2848513764267188,0.10322880744934082
3286,10.0,6.0,0.26832149250468407,0.0389859676361084
3287,10.0,6.0,0.26729010307335604,0.1105201244354248
3288,10.0,6.0,0.25531368446557123,0.05586981773376465
3289,10.0,6.0,0.2749688479032397,0.06572794914245605
3290,10.0,6.0,0.2535081441675328,0.19296598434448242
3291,10.0,6.0,0.27895150917173345,0.33081507682800293
3292,10.0,6.0,0.25520242372629626,0.17053484916687012
3293,10.0,6.0,0.2923509650835588,0.10599207878112793
3294,10.0,6.0,0.28569634638782626,0.1625690460205078
3295,10.0,6.0,0.28038452773274797,0.1056680679321289
3296,10.0,6.0,0.31645418640729417,0.13432598114013672
3297,10.0,6.0,0.28328924207816825,0.13010191917419434
3298,10.0,6.0,0.27664128465677973,0.15549993515014648
3299,10.0,6.0,0.2873362947950439,0.11726808547973633
3300,11.0,6.0,0.2929704372172171,0.11340999603271484
3301,11.0,6.0,0.2667736542623101,0.11107468605041504
3302,11.0,6.0,0.27182077076104316,0.1341409683227539
3303,11.0,6.0,0.2756435237878277,0.10877084732055664
3304,11.0,6.0,0.28119383021542305,0.1410531997680664
3305,11.0,6.0,0.278181608529778,0.23852896690368652
3306,11.0,6.0,0.2769558145303068,0.0995781421661377
3307,11.0,6.0,0.2673559694264185,0.05095791816711426
3308,11.0,6.0,0.2882902948304104,0.1274092197418213
3309,11.0,6.0,0.302360512245529,0.125701904296875
3310,11.0,6.0,0.2634434662351272,0.10699295997619629
3311,11.0,6.0,0.26406788058200176,0.06897497177124023
3312,11.0,6.0,0.28657094701709696,0.08443689346313477
3313,11.0,6.0,0.3049315660186555,0.17795801162719727
3314,11.0,6.0,0.28374403976699697,0.16977691650390625
3315,11.0,6.0,0.2784618674358473,0.08715486526489258
3316,11.0,6.0,0.27714461974932336,0.14147186279296875
3317,11.0,6.0,0.26870313328713497,0.09843683242797852
3318,11.0,6.0,0.29788272974284813,0.07278895378112793
3319,11.0,6.0,0.2672401831728083,0.15150094032287598
3320,11.0,6.0,0.2711249869286108,0.14978671073913574
3321,11.0,6.0,0.2759333944030187,0.07556605339050293
3322,11.0,6.0,0.2999908784606127,0.14832496643066406
3323,11.0,6.0,0.26614748583428216,0.2707829475402832
3324,11.0,6.0,0.2681905739545888,0.369279146194458
3325,11.0,6.0,0.25986176715086295,0.13581180572509766
3326,11.0,6.0,0.2598562030244105,0.2798299789428711
3327,11.0,6.0,0.29482225161298137,0.19405722618103027
3328,11.0,6.0,0.2599359928435934,0.15129303932189941
3329,11.0,6.0,0.2640362327691457,0.05837821960449219
3330,12.0,6.0,0.24550611385173687,0.14497995376586914
3331,12.0,6.0,0.30741200409899044,0.08383512496948242
3332,12.0,6.0,0.3049829999172775,0.07515501976013184
3333,12.0,6.0,0.29544200621191985,0.06169009208679199
3334,12.0,6.0,0.3037912150034383,0.21455597877502441
3335,12.0,6.0,0.27968226793221157,0.08141899108886719
3336,12.0,6.0,0.2891681488877795,0.07308483123779297
3337,12.0,6.0,0.29020951966378694,0.15039467811584473
3338,12.0,6.0,0.28215354321177144,0.19636297225952148
3339,12.0,6.0,0.26431086741296395,0.15233302116394043
3340,12.0,6.0,0.2905746388486681,0.16633296012878418
3341,12.0,6.0,0.31550910854771874,0.19974303245544434
3342,12.0,6.0,0.2658684398949904,0.1547389030456543
3343,12.0,6.0,0.27810230307927525,0.08884024620056152
3344,12.0,6.0,0.26130295106347995,0.14993906021118164
3345,12.0,6.0,0.30556411679989054,0.18276596069335938
3346,12.0,6.0,0.2852151090453864,0.23853492736816406
3347,12.0,6.0,0.2668002609498803,0.1501479148864746
3348,12.0,6.0,0.2893713070300572,0.07541704177856445
3349,12.0,6.0,0.31022283575437914,0.05224132537841797
3350,12.0,6.0,0.25943968710724996,0.08849883079528809
3351,12.0,6.0,0.2874363617623129,0.17325282096862793
3352,12.0,6.0,0.30123632116207844,0.16998505592346191
3353,12.0,6.0,0.28273310665147944,0.2827582359313965
3354,12.0,6.0,0.284690006514478,0.09817004203796387
3355,12.0,6.0,0.29033615954280495,0.0672612190246582
3356,12.0,6.0,0.2868417603660439,0.0608220100402832
3357,12.0,6.0,0.2901973311756563,0.31066107749938965
3358,12.0,6.0,0.25301543802916415,0.08135700225830078
3359,12.0,6.0,0.3176073102389756,0.342357873916626
3360,13.0,6.0,0.271103043852517,0.1150217056274414
3361,13.0,6.0,0.30689937357019725,0.2372889518737793
3362,13.0,6.0,0.28110422427497217,0.10315799713134766
3363,13.0,6.0,0.2870928594586058,0.0986030101776123
3364,13.0,6.0,0.2913596298318293,0.2103409767150879
3365,13.0,6.0,0.30052363694207473,0.27081799507141113
3366,13.0,6.0,0.2794489875094281,0.10255098342895508
3367,13.0,6.0,0.2853861205637546,0.10070276260375977
3368,13.0,6.0,0.2786277009411573,0.20312023162841797
3369,13.0,6.0,0.26439430112426465,0.24733424186706543
3370,13.0,6.0,0.29192382489200047,0.2236948013305664
3371,13.0,6.0,0.2672239502882867,0.24203705787658691
3372,13.0,6.0,0.270475306196537,0.0583038330078125
3373,13.0,6.0,0.2602238084618587,0.1851949691772461
3374,13.0,6.0,0.2811373795151996,0.15460896492004395
3375,13.0,6.0,0.30462710908740415,0.10059595108032227
3376,13.0,6.0,0.2790556243815402,0.12732267379760742
3377,13.0,6.0,0.25041237392855276,0.31877708435058594
3378,13.0,6.0,0.2835388428811562,0.8365719318389893
3379,13.0,6.0,0.2655361722853943,0.35378408432006836
3380,13.0,6.0,0.310017185345269,0.061161041259765625
3381,13.0,6.0,0.3082931423243556,0.2259678840637207
3382,13.0,6.0,0.2617357651013286,0.25132298469543457
3383,13.0,6.0,0.29416428430409164,0.38216090202331543
3384,13.0,6.0,0.29855097907170297,0.23662185668945312
3385,13.0,6.0,0.2985135681314834,0.06633400917053223
3386,13.0,6.0,0.30174620554059406,0.15077519416809082
3387,13.0,6.0,0.2866264149182074,0.3105957508087158
3388,13.0,6.0,0.27909657621431383,0.15614676475524902
3389,13.0,6.0,0.2785615564153469,0.15560102462768555
3390,14.0,6.0,0.31186617543870826,0.254040002822876
3391,14.0,6.0,0.2799248162511457,0.26578402519226074
3392,14.0,6.0,0.3077020746758536,0.19843792915344238
3393,14.0,6.0,0.289372809048086,0.19234633445739746
3394,14.0,6.0,0.2740285053484988,0.36058688163757324
3395,14.0,6.0,0.30325839700728724,0.26914215087890625
3396,14.0,6.0,0.29297216318159075,0.31705689430236816
3397,14.0,6.0,0.2847823612374558,0.24597597122192383
3398,14.0,6.0,0.28458318163015145,0.23002910614013672
3399,14.0,6.0,0.2862243789341397,0.1579759120941162
3400,14.0,6.0,0.2576425633987035,0.33146095275878906
3401,14.0,6.0,0.2793276998892433,0.22585701942443848
3402,14.0,6.0,0.25481536317831727,0.30976104736328125
3403,14.0,6.0,0.27589013950685587,0.16574501991271973
3404,14.0,6.0,0.31678556482986164,0.3774580955505371
3405,14.0,6.0,0.2971342951216871,0.09621596336364746
3406,14.0,6.0,0.27473809305542757,0.23092198371887207
3407,14.0,6.0,0.31617836720732384,0.1057589054107666
3408,14.0,6.0,0.27105919028360626,0.13093304634094238
3409,14.0,6.0,0.281910208014054,0.09444880485534668
3410,14.0,6.0,0.3254081278148717,0.23968815803527832
3411,14.0,6.0,0.2581135747504755,0.19067907333374023
3412,14.0,6.0,0.29510701801592853,0.22425007820129395
3413,14.0,6.0,0.3068578937907544,0.14783716201782227
3414,14.0,6.0,0.27232010533933737,0.2678530216217041
3415,14.0,6.0,0.3006771348676352,0.10206890106201172
3416,14.0,6.0,0.27593955321025476,0.21514415740966797
3417,14.0,6.0,0.33979349663473835,0.15458106994628906
3418,14.0,6.0,0.28049886828600357,0.23125100135803223
3419,14.0,6.0,0.30592868872623297,0.24883294105529785
3420,15.0,6.0,0.2883438401264828,0.25463032722473145
3421,15.0,6.0,0.29485822397886785,0.31112003326416016
3422,15.0,6.0,0.3207280362632184,0.3358919620513916
3423,15.0,6.0,0.2931159127676376,0.46097898483276367
3424,15.0,6.0,0.29299386675359573,0.22350406646728516
3425,15.0,6.0,0.2887530305609047,0.4827439785003662
3426,15.0,6.0,0.3015911477559946,0.12352585792541504
3427,15.0,6.0,0.2727457632116588,0.10023379325866699
3428,15.0,6.0,0.30618938179357086,0.2819538116455078
3429,15.0,6.0,0.3058334321297749,0.3178081512451172
3430,15.0,6.0,0.29133487784215717,0.21559500694274902
3431,15.0,6.0,0.29285262562334996,0.19062089920043945
3432,15.0,6.0,0.290411837989653,0.22270703315734863
3433,15.0,6.0,0.31590185164690493,0.2837193012237549
3434,15.0,6.0,0.3064369923165694,0.10814690589904785
3435,15.0,6.0,0.29537615494184194,0.34238481521606445
3436,15.0,6.0,0.2940670648818488,0.9514369964599609
3437,15.0,6.0,0.3155692523744259,0.20900201797485352
3438,15.0,6.0,0.311234402089417,0.20599079132080078
3439,15.0,6.0,0.2994688685278866,0.3635711669921875
3440,15.0,6.0,0.2869721596704103,0.17491483688354492
3441,15.0,6.0,0.30005575653657673,0.1154320240020752
3442,15.0,6.0,0.33143482074389563,0.7961299419403076
3443,15.0,6.0,0.28206663124889025,0.23391509056091309
3444,15.0,6.0,0.2923531185211706,0.23507404327392578
3445,15.0,6.0,0.2976584617649442,0.25665783882141113
3446,15.0,6.0,0.2938412689606404,0.25931787490844727
3447,15.0,6.0,0.3193201748308328,0.23049211502075195
3448,15.0,6.0,0.278137651529853,0.1031486988067627
3449,15.0,6.0,0.3070413639692758,0.1372518539428711
3450,16.0,6.0,0.2982317175801815,0.10436201095581055
3451,16.0,6.0,0.31305087561645156,0.2706282138824463
