Number of People,Number of Items,Optimal P-Envy,Wall Clock Time
2,3,0.0,0.007841110229492188
2,3,0.0,0.007230043411254883
2,3,0.0,0.006556987762451172
2,3,0.0,0.008882999420166016
2,3,0.0,0.009602785110473633
2,3,0.0,0.007169961929321289
2,3,0.0,0.0068399906158447266
2,3,0.0,0.00955510139465332
2,3,0.0,0.007230043411254883
2,3,0.0,0.008673667907714844
2,3,0.0,0.009393930435180664
2,3,0.0,0.008465766906738281
2,3,0.0,0.007745981216430664
2,3,0.0,0.0070247650146484375
2,3,0.0,0.006725788116455078
2,3,0.0,0.0068399906158447266
2,3,0.0,0.009662866592407227
2,3,0.0,0.007508993148803711
2,3,0.0,0.006772041320800781
2,3,0.0,0.008421182632446289
2,3,0.0,0.007651090621948242
2,3,0.0,0.008375167846679688
2,3,0.0,0.007890939712524414
2,3,0.0,0.006594181060791016
2,3,0.0,0.007176876068115234
2,3,0.0,0.007791042327880859
2,3,0.0,0.008855104446411133
3,3,0.0,0.007456064224243164
3,3,0.0,0.007142782211303711
3,3,0.0,0.008060932159423828
3,3,0.0,0.007962942123413086
3,3,0.0,0.007552623748779297
3,3,0.0,0.007009983062744141
3,3,0.0,0.0073320865631103516
3,3,0.0,0.007789134979248047
3,3,0.0,0.008087158203125
3,3,0.0,0.007212162017822266
3,3,0.0,0.008781909942626953
3,3,0.0,0.0075762271881103516
3,3,0.0,0.0076601505279541016
3,3,0.0,0.007666826248168945
3,3,0.0,0.007133960723876953
3,3,0.0,0.007552146911621094
3,3,0.0,0.007827043533325195
3,3,0.0,0.007932186126708984
3,3,0.0,0.00701594352722168
3,3,0.0,0.007767915725708008
3,3,0.0,0.008097171783447266
3,3,0.0,0.008351802825927734
3,3,0.0,0.0070002079010009766
3,3,0.0,0.007748126983642578
3,3,0.0,0.007929086685180664
3,3,0.0,0.008462190628051758
3,3,0.0,0.007553815841674805
3,3,0.0,0.007255077362060547
3,3,0.0,0.006917715072631836
3,3,0.0,0.007964849472045898
4,3,0.0,0.010026931762695312
4,3,0.0,0.01007223129272461
